10013,3.0,2013-2014,C-294,elective
10013,3.0,2013-2014,C-284,elective
10013,3.0,2013-2014,C-267,elective
10013,3.0,2013-2014,C-184,elective
10013,3.0,2013-2014,C-169,elective
10013,3.0,2014-2015,C-230,compulsory
10013,3.0,2014-2015,C-30,compulsory
10013,3.0,2014-2015,C-291,compulsory-elective
10013,3.0,2014-2015,C-220,compulsory-elective
10013,3.0,2014-2015,C-34,compulsory-elective
10013,3.0,2014-2015,C-238,elective
10013,3.0,2014-2015,C-152,elective
10013,3.0,2014-2015,C-149,elective
10013,3.0,2014-2015,C-105,elective
10013,3.0,2015-2016,C-126,compulsory
10013,3.0,2015-2016,C-224,compulsory-elective
10013,3.0,2015-2016,C-196,compulsory-elective
10013,3.0,2015-2016,C-138,compulsory-elective
10013,3.0,2015-2016,C-131,compulsory-elective
10013,3.0,2015-2016,C-294,elective
10013,3.0,2015-2016,C-254,elective
10013,3.0,2015-2016,C-148,elective
10013,3.0,2015-2016,C-19,elective
10013,3.0,2015-2016,C-10,elective
10013,3.0,2016-2017,C-160,compulsory
10013,3.0,2016-2017,C-187,compulsory-elective
10013,3.0,2016-2017,C-154,compulsory-elective
10013,3.0,2016-2017,C-47,compulsory-elective
10013,3.0,2016-2017,C-285,elective
10013,3.0,2016-2017,C-246,elective
10013,3.0,2016-2017,C-134,elective
10013,3.0,2016-2017,C-121,elective
10013,3.0,2017-2018,C-210,compulsory
10013,3.0,2017-2018,C-151,compulsory
10013,3.0,2017-2018,C-238,compulsory-elective
10013,3.0,2017-2018,C-223,compulsory-elective
10013,3.0,2017-2018,C-28,compulsory-elective
10013,3.0,2017-2018,C-297,elective
10013,3.0,2017-2018,C-257,elective
10013,3.0,2017-2018,C-236,elective
10013,3.0,2017-2018,C-157,elective
10013,3.0,2018-2019,C-244,compulsory
10013,3.0,2018-2019,C-262,compulsory-elective
10013,3.0,2018-2019,C-192,compulsory-elective
10013,3.0,2018-2019,C-170,compulsory-elective
10013,3.0,2018-2019,C-161,compulsory-elective
10013,3.0,2018-2019,C-277,elective
10013,3.0,2018-2019,C-250,elective
10013,3.0,2018-2019,C-202,elective
10013,3.0,2018-2019,C-195,elective
10013,3.0,2018-2019,C-172,elective
10013,3.0,2018-2019,C-71,elective
10013,3.0,2019-2020,C-139,compulsory
10013,3.0,2019-2020,C-89,compulsory-elective
10013,3.0,2019-2020,C-75,compulsory-elective
10013,3.0,2019-2020,C-286,elective
10013,3.0,2019-2020,C-258,elective
10013,3.0,2019-2020,C-223,elective
10013,3.0,2019-2020,C-196,elective
10013,3.0,2020-2021,C-267,compulsory
10013,3.0,2020-2021,C-157,compulsory-elective
10013,3.0,2020-2021,C-50,compulsory-elective
10013,3.0,2020-2021,C-12,compulsory-elective
10013,3.0,2020-2021,C-115,elective
10013,3.0,2020-2021,C-87,elective
10013,3.0,2020-2021,C-66,elective
10013,3.0,2020-2021,C-44,elective
10013,3.0,2020-2021,C-26,elective
10013,3.0,2021-2022,C-254,compulsory
10013,3.0,2021-2022,C-279,compulsory-elective
10013,3.0,2021-2022,C-262,compulsory-elective
10013,3.0,2021-2022,C-42,compulsory-elective
10013,3.0,2021-2022,C-40,compulsory-elective
10013,3.0,2021-2022,C-256,elective
10013,3.0,2021-2022,C-245,elective
10013,3.0,2021-2022,C-177,elective
10013,3.0,2021-2022,C-145,elective
10013,3.0,2021-2022,C-134,elective
10013,3.0,2022-2023,C-104,compulsory
10013,3.0,2022-2023,C-233,compulsory-elective
10013,3.0,2022-2023,C-151,compulsory-elective
10013,3.0,2022-2023,C-114,compulsory-elective
10013,3.0,2022-2023,C-19,compulsory-elective
10013,3.0,2022-2023,C-188,compulsory-elective
10013,3.0,2022-2023,C-154,compulsory-elective
10013,3.0,2022-2023,C-79,compulsory-elective
10013,3.0,2022-2023,C-5,compulsory-elective
10013,3.0,2023-2024,C-116,compulsory
10013,3.0,2023-2024,C-102,compulsory
10013,3.0,2023-2024,C-255,compulsory
10013,3.0,2023-2024,C-245,compulsory
10013,3.0,2023-2024,C-253,elective
10013,3.0,2023-2024,C-222,elective
10013,3.0,2023-2024,C-126,elective
10013,3.0,2023-2024,C-125,elective
10013,3.0,2023-2024,C-111,elective
10013,3.0,2023-2024,C-36,elective
10014,1.0,2013-2014,C-200,compulsory
10014,1.0,2013-2014,C-282,compulsory-elective
10014,1.0,2013-2014,C-50,compulsory-elective
10014,1.0,2013-2014,C-297,elective
10014,1.0,2013-2014,C-219,elective
10014,1.0,2013-2014,C-76,elective
10014,1.0,2013-2014,C-77,elective
10014,1.0,2014-2015,C-253,compulsory
10014,1.0,2014-2015,C-73,compulsory
10014,1.0,2014-2015,C-67,compulsory-elective
10014,1.0,2014-2015,C-50,compulsory-elective
10014,1.0,2014-2015,C-30,compulsory-elective
10014,1.0,2014-2015,C-297,elective
10014,1.0,2014-2015,C-200,elective
10014,1.0,2014-2015,C-181,elective
10014,1.0,2014-2015,C-115,elective
10014,1.0,2014-2015,C-104,elective
10014,1.0,2014-2015,C-15,elective
10014,1.0,2015-2016,C-110,compulsory
10014,1.0,2015-2016,C-24,compulsory
10014,1.0,2015-2016,C-164,compulsory
10014,1.0,2015-2016,C-95,compulsory
10014,1.0,2015-2016,C-274,elective
10014,1.0,2015-2016,C-214,elective
10014,1.0,2015-2016,C-213,elective
10014,1.0,2015-2016,C-81,elective
10014,1.0,2015-2016,C-3,elective
10014,1.0,2016-2017,C-75,compulsory
10014,1.0,2016-2017,C-179,compulsory-elective
10014,1.0,2016-2017,C-134,compulsory-elective
10014,1.0,2016-2017,C-287,elective
10014,1.0,2016-2017,C-282,elective
10014,1.0,2016-2017,C-254,elective
10014,1.0,2016-2017,C-255,elective
10014,1.0,2016-2017,C-251,elective
10014,1.0,2016-2017,C-200,elective
10014,1.0,2017-2018,C-260,compulsory
10014,1.0,2017-2018,C-203,compulsory-elective
10014,1.0,2017-2018,C-112,compulsory-elective
10014,1.0,2017-2018,C-104,compulsory-elective
10014,1.0,2017-2018,C-182,elective
10014,1.0,2017-2018,C-154,elective
10014,1.0,2017-2018,C-140,elective
10014,1.0,2017-2018,C-105,elective
10014,1.0,2017-2018,C-60,elective
10014,1.0,2017-2018,C-3,elective
10014,1.0,2018-2019,C-139,compulsory
10014,1.0,2018-2019,C-277,compulsory-elective
10014,1.0,2018-2019,C-268,compulsory-elective
10014,1.0,2018-2019,C-101,compulsory-elective
10014,1.0,2018-2019,C-45,compulsory-elective
10014,1.0,2018-2019,C-252,elective
10014,1.0,2018-2019,C-245,elective
10014,1.0,2018-2019,C-102,elective
10014,1.0,2018-2019,C-18,elective
10014,1.0,2018-2019,C-16,elective
10014,1.0,2019-2020,C-167,compulsory
10014,1.0,2019-2020,C-132,compulsory
10014,1.0,2019-2020,C-285,compulsory-elective
10014,1.0,2019-2020,C-241,compulsory-elective
10014,1.0,2019-2020,C-237,compulsory-elective
10014,1.0,2019-2020,C-283,elective
10014,1.0,2019-2020,C-201,elective
10014,1.0,2019-2020,C-84,elective
10014,1.0,2019-2020,C-67,elective
10014,1.0,2019-2020,C-12,elective
10014,1.0,2020-2021,C-250,compulsory
10014,1.0,2020-2021,C-13,compulsory
10014,1.0,2020-2021,C-178,compulsory-elective
10014,1.0,2020-2021,C-167,compulsory-elective
10014,1.0,2020-2021,C-125,compulsory-elective
10014,1.0,2020-2021,C-16,compulsory-elective
10014,1.0,2020-2021,C-287,elective
10014,1.0,2020-2021,C-270,elective
10014,1.0,2020-2021,C-202,elective
10014,1.0,2020-2021,C-156,elective
10014,1.0,2020-2021,C-103,elective
10014,1.0,2020-2021,C-8,elective
10014,1.0,2021-2022,C-274,compulsory
10014,1.0,2021-2022,C-14,compulsory
10014,1.0,2021-2022,C-267,compulsory-elective
10014,1.0,2021-2022,C-255,compulsory-elective
10014,1.0,2021-2022,C-159,compulsory-elective
10014,1.0,2021-2022,C-164,elective
10014,1.0,2021-2022,C-140,elective
10014,1.0,2021-2022,C-116,elective
10014,1.0,2021-2022,C-37,elective
10014,1.0,2022-2023,C-262,compulsory
10014,1.0,2022-2023,C-201,compulsory
10014,1.0,2022-2023,C-233,compulsory-elective
10014,1.0,2022-2023,C-190,compulsory-elective
10014,1.0,2022-2023,C-160,compulsory-elective
10014,1.0,2022-2023,C-78,compulsory-elective
10014,1.0,2022-2023,C-238,elective
10014,1.0,2022-2023,C-203,elective
10014,1.0,2022-2023,C-73,elective
10014,1.0,2022-2023,C-59,elective
10014,1.0,2022-2023,C-54,elective
10014,1.0,2022-2023,C-12,elective
10014,1.0,2023-2024,C-41,compulsory
10014,1.0,2023-2024,C-22,compulsory
10014,1.0,2023-2024,C-247,compulsory
10014,1.0,2023-2024,C-202,compulsory
10014,1.0,2023-2024,C-299,elective
10014,1.0,2023-2024,C-277,elective
10014,1.0,2023-2024,C-236,elective
10014,1.0,2023-2024,C-209,elective
10014,1.0,2023-2024,C-138,elective
10014,1.0,2023-2024,C-25,elective
10014,2.0,2013-2014,C-236,compulsory
10014,2.0,2013-2014,C-288,compulsory-elective
10014,2.0,2013-2014,C-280,compulsory-elective
10014,2.0,2013-2014,C-87,compulsory-elective
10014,2.0,2013-2014,C-249,elective
10014,2.0,2013-2014,C-238,elective
10014,2.0,2013-2014,C-81,elective
10014,2.0,2013-2014,C-57,elective
10014,2.0,2013-2014,C-6,elective
10014,2.0,2014-2015,C-287,compulsory
10014,2.0,2014-2015,C-125,compulsory
10014,2.0,2014-2015,C-257,compulsory-elective
10014,2.0,2014-2015,C-230,compulsory-elective
10014,2.0,2014-2015,C-86,compulsory-elective
10014,2.0,2014-2015,C-49,compulsory-elective
10014,2.0,2014-2015,C-196,compulsory-elective
10014,2.0,2014-2015,C-136,compulsory-elective
10014,2.0,2014-2015,C-92,compulsory-elective
10014,2.0,2014-2015,C-27,compulsory-elective
10014,2.0,2015-2016,C-187,compulsory
10014,2.0,2015-2016,C-61,compulsory
10014,2.0,2015-2016,C-283,compulsory-elective
10014,2.0,2015-2016,C-158,compulsory-elective
10014,2.0,2015-2016,C-118,compulsory-elective
10014,2.0,2015-2016,C-21,compulsory-elective
10014,2.0,2015-2016,C-285,elective
10014,2.0,2015-2016,C-145,elective
10014,2.0,2015-2016,C-91,elective
10014,2.0,2015-2016,C-60,elective
10014,2.0,2015-2016,C-49,elective
10014,2.0,2016-2017,C-143,compulsory
10014,2.0,2016-2017,C-50,compulsory
10014,2.0,2016-2017,C-290,compulsory-elective
10014,2.0,2016-2017,C-55,compulsory-elective
10014,2.0,2016-2017,C-36,compulsory-elective
10014,2.0,2016-2017,C-237,elective
10014,2.0,2016-2017,C-160,elective
10014,2.0,2016-2017,C-150,elective
10014,2.0,2016-2017,C-147,elective
10014,2.0,2016-2017,C-112,elective
10014,2.0,2016-2017,C-6,elective
10014,2.0,2017-2018,C-227,compulsory
10014,2.0,2017-2018,C-224,compulsory
10014,2.0,2017-2018,C-136,compulsory
10014,2.0,2017-2018,C-131,compulsory
10014,2.0,2017-2018,C-297,elective
10014,2.0,2017-2018,C-282,elective
10014,2.0,2017-2018,C-90,elective
10014,2.0,2017-2018,C-35,elective
10014,2.0,2017-2018,C-16,elective
10014,2.0,2018-2019,C-226,compulsory
10014,2.0,2018-2019,C-24,compulsory
10014,2.0,2018-2019,C-225,compulsory
10014,2.0,2018-2019,C-145,compulsory
10014,2.0,2018-2019,C-268,elective
10014,2.0,2018-2019,C-98,elective
10014,2.0,2018-2019,C-34,elective
10014,2.0,2018-2019,C-5,elective
10014,2.0,2019-2020,C-69,compulsory
10014,2.0,2019-2020,C-38,compulsory
10014,2.0,2019-2020,C-264,compulsory-elective
10014,2.0,2019-2020,C-48,compulsory-elective
10014,2.0,2019-2020,C-44,compulsory-elective
10014,2.0,2019-2020,C-9,compulsory-elective
10014,2.0,2019-2020,C-274,elective
10014,2.0,2019-2020,C-250,elective
10014,2.0,2019-2020,C-101,elective
10014,2.0,2019-2020,C-94,elective
10014,2.0,2019-2020,C-64,elective
10014,2.0,2019-2020,C-33,elective
10014,2.0,2020-2021,C-261,compulsory
10014,2.0,2020-2021,C-236,compulsory
10014,2.0,2020-2021,C-295,compulsory-elective
10014,2.0,2020-2021,C-269,compulsory-elective
10014,2.0,2020-2021,C-15,compulsory-elective
10014,2.0,2020-2021,C-226,elective
10014,2.0,2020-2021,C-124,elective
10014,2.0,2020-2021,C-116,elective
10014,2.0,2020-2021,C-99,elective
10014,2.0,2020-2021,C-43,elective
10014,2.0,2020-2021,C-35,elective
10014,2.0,2021-2022,C-69,compulsory
10014,2.0,2021-2022,C-269,compulsory-elective
10014,2.0,2021-2022,C-222,compulsory-elective
10014,2.0,2021-2022,C-274,elective
10014,2.0,2021-2022,C-235,elective
10014,2.0,2021-2022,C-203,elective
10014,2.0,2021-2022,C-78,elective
10014,2.0,2021-2022,C-32,elective
10014,2.0,2022-2023,C-258,compulsory
10014,2.0,2022-2023,C-154,compulsory
10014,2.0,2022-2023,C-297,compulsory
10014,2.0,2022-2023,C-275,compulsory
10014,2.0,2022-2023,C-241,elective
10014,2.0,2022-2023,C-175,elective
10014,2.0,2022-2023,C-151,elective
10014,2.0,2022-2023,C-113,elective
10014,2.0,2023-2024,C-223,compulsory
10014,2.0,2023-2024,C-139,compulsory
10014,2.0,2023-2024,C-192,compulsory
10014,2.0,2023-2024,C-93,compulsory
10014,2.0,2023-2024,C-269,elective
10014,2.0,2023-2024,C-262,elective
10014,2.0,2023-2024,C-226,elective
10014,2.0,2023-2024,C-20,elective
10021,1.0,2013-2014,C-177,compulsory
10021,1.0,2013-2014,C-171,compulsory-elective
10021,1.0,2013-2014,C-100,compulsory-elective
10021,1.0,2013-2014,C-270,elective
10021,1.0,2013-2014,C-158,elective
10021,1.0,2013-2014,C-133,elective
10021,1.0,2013-2014,C-70,elective
10021,1.0,2014-2015,C-127,compulsory
10021,1.0,2014-2015,C-122,compulsory
10021,1.0,2014-2015,C-271,compulsory-elective
10021,1.0,2014-2015,C-263,compulsory-elective
10021,1.0,2014-2015,C-155,compulsory-elective
10021,1.0,2014-2015,C-40,compulsory-elective
10021,1.0,2014-2015,C-282,elective
10021,1.0,2014-2015,C-199,elective
10021,1.0,2014-2015,C-139,elective
10021,1.0,2014-2015,C-104,elective
10021,1.0,2014-2015,C-56,elective
10021,1.0,2015-2016,C-278,compulsory
10021,1.0,2015-2016,C-47,compulsory
10021,1.0,2015-2016,C-292,compulsory-elective
10021,1.0,2015-2016,C-229,compulsory-elective
10021,1.0,2015-2016,C-165,compulsory-elective
10021,1.0,2015-2016,C-261,elective
10021,1.0,2015-2016,C-230,elective
10021,1.0,2015-2016,C-174,elective
10021,1.0,2015-2016,C-146,elective
10021,1.0,2016-2017,C-275,compulsory
10021,1.0,2016-2017,C-65,compulsory
10021,1.0,2016-2017,C-234,compulsory
10021,1.0,2016-2017,C-79,compulsory
10021,1.0,2016-2017,C-250,elective
10021,1.0,2016-2017,C-105,elective
10021,1.0,2016-2017,C-76,elective
10021,1.0,2016-2017,C-36,elective
10021,1.0,2017-2018,C-43,compulsory
10021,1.0,2017-2018,C-6,compulsory
10021,1.0,2017-2018,C-231,compulsory-elective
10021,1.0,2017-2018,C-106,compulsory-elective
10021,1.0,2017-2018,C-98,compulsory-elective
10021,1.0,2017-2018,C-90,compulsory-elective
10021,1.0,2017-2018,C-280,compulsory-elective
10021,1.0,2017-2018,C-178,compulsory-elective
10021,1.0,2017-2018,C-147,compulsory-elective
10021,1.0,2017-2018,C-116,compulsory-elective
10021,1.0,2018-2019,C-181,compulsory
10021,1.0,2018-2019,C-213,compulsory-elective
10021,1.0,2018-2019,C-187,compulsory-elective
10021,1.0,2018-2019,C-78,compulsory-elective
10021,1.0,2018-2019,C-16,compulsory-elective
10021,1.0,2018-2019,C-279,elective
10021,1.0,2018-2019,C-188,elective
10021,1.0,2018-2019,C-165,elective
10021,1.0,2018-2019,C-136,elective
10021,1.0,2018-2019,C-133,elective
10021,1.0,2019-2020,C-159,compulsory
10021,1.0,2019-2020,C-298,compulsory-elective
10021,1.0,2019-2020,C-204,compulsory-elective
10021,1.0,2019-2020,C-20,compulsory-elective
10021,1.0,2019-2020,C-297,elective
10021,1.0,2019-2020,C-255,elective
10021,1.0,2019-2020,C-246,elective
10021,1.0,2019-2020,C-236,elective
10021,1.0,2019-2020,C-94,elective
10021,1.0,2020-2021,C-264,compulsory
10021,1.0,2020-2021,C-61,compulsory
10021,1.0,2020-2021,C-173,compulsory
10021,1.0,2020-2021,C-163,compulsory
10021,1.0,2020-2021,C-258,elective
10021,1.0,2020-2021,C-181,elective
10021,1.0,2020-2021,C-81,elective
10021,1.0,2020-2021,C-70,elective
10021,1.0,2020-2021,C-50,elective
10021,1.0,2020-2021,C-6,elective
10021,1.0,2021-2022,C-277,compulsory
10021,1.0,2021-2022,C-265,compulsory-elective
10021,1.0,2021-2022,C-189,compulsory-elective
10021,1.0,2021-2022,C-141,compulsory-elective
10021,1.0,2021-2022,C-299,elective
10021,1.0,2021-2022,C-248,elective
10021,1.0,2021-2022,C-185,elective
10021,1.0,2021-2022,C-114,elective
10021,1.0,2021-2022,C-106,elective
10021,1.0,2021-2022,C-32,elective
10021,1.0,2022-2023,C-199,compulsory
10021,1.0,2022-2023,C-140,compulsory
10021,1.0,2022-2023,C-223,compulsory-elective
10021,1.0,2022-2023,C-206,compulsory-elective
10021,1.0,2022-2023,C-191,compulsory-elective
10021,1.0,2022-2023,C-283,elective
10021,1.0,2022-2023,C-145,elective
10021,1.0,2022-2023,C-40,elective
10021,1.0,2022-2023,C-41,elective
10021,1.0,2023-2024,C-259,compulsory
10021,1.0,2023-2024,C-216,compulsory-elective
10021,1.0,2023-2024,C-167,compulsory-elective
10021,1.0,2023-2024,C-203,elective
10021,1.0,2023-2024,C-175,elective
10021,1.0,2023-2024,C-121,elective
10021,1.0,2023-2024,C-77,elective
10021,2.0,2013-2014,C-54,compulsory
10021,2.0,2013-2014,C-32,compulsory
10021,2.0,2013-2014,C-299,compulsory-elective
10021,2.0,2013-2014,C-294,compulsory-elective
10021,2.0,2013-2014,C-157,compulsory-elective
10021,2.0,2013-2014,C-285,elective
10021,2.0,2013-2014,C-229,elective
10021,2.0,2013-2014,C-205,elective
10021,2.0,2013-2014,C-175,elective
10021,2.0,2013-2014,C-145,elective
10021,2.0,2014-2015,C-95,compulsory
10021,2.0,2014-2015,C-254,compulsory-elective
10021,2.0,2014-2015,C-242,compulsory-elective
10021,2.0,2014-2015,C-205,compulsory-elective
10021,2.0,2014-2015,C-74,compulsory-elective
10021,2.0,2014-2015,C-247,elective
10021,2.0,2014-2015,C-173,elective
10021,2.0,2014-2015,C-164,elective
10021,2.0,2014-2015,C-142,elective
10021,2.0,2014-2015,C-15,elective
10021,2.0,2015-2016,C-295,compulsory
10021,2.0,2015-2016,C-243,compulsory-elective
10021,2.0,2015-2016,C-61,compulsory-elective
10021,2.0,2015-2016,C-15,compulsory-elective
10021,2.0,2015-2016,C-296,elective
10021,2.0,2015-2016,C-284,elective
10021,2.0,2015-2016,C-113,elective
10021,2.0,2015-2016,C-84,elective
10021,2.0,2016-2017,C-292,compulsory
10021,2.0,2016-2017,C-108,compulsory
10021,2.0,2016-2017,C-280,compulsory-elective
10021,2.0,2016-2017,C-146,compulsory-elective
10021,2.0,2016-2017,C-104,compulsory-elective
10021,2.0,2016-2017,C-191,elective
10021,2.0,2016-2017,C-190,elective
10021,2.0,2016-2017,C-153,elective
10021,2.0,2016-2017,C-144,elective
10021,2.0,2016-2017,C-64,elective
10021,2.0,2017-2018,C-199,compulsory
10021,2.0,2017-2018,C-277,compulsory-elective
10021,2.0,2017-2018,C-152,compulsory-elective
10021,2.0,2017-2018,C-290,elective
10021,2.0,2017-2018,C-209,elective
10021,2.0,2017-2018,C-108,elective
10021,2.0,2017-2018,C-59,elective
10021,2.0,2018-2019,C-276,compulsory
10021,2.0,2018-2019,C-205,compulsory
10021,2.0,2018-2019,C-238,compulsory-elective
10021,2.0,2018-2019,C-159,compulsory-elective
10021,2.0,2018-2019,C-97,compulsory-elective
10021,2.0,2018-2019,C-269,elective
10021,2.0,2018-2019,C-244,elective
10021,2.0,2018-2019,C-221,elective
10021,2.0,2018-2019,C-149,elective
10021,2.0,2018-2019,C-31,elective
10021,2.0,2019-2020,C-150,compulsory
10021,2.0,2019-2020,C-54,compulsory-elective
10021,2.0,2019-2020,C-43,compulsory-elective
10021,2.0,2019-2020,C-24,compulsory-elective
10021,2.0,2019-2020,C-269,elective
10021,2.0,2019-2020,C-217,elective
10021,2.0,2019-2020,C-197,elective
10021,2.0,2019-2020,C-126,elective
10021,2.0,2019-2020,C-86,elective
10021,2.0,2020-2021,C-116,compulsory
10021,2.0,2020-2021,C-255,compulsory-elective
10021,2.0,2020-2021,C-239,compulsory-elective
10021,2.0,2020-2021,C-80,compulsory-elective
10021,2.0,2020-2021,C-51,compulsory-elective
10021,2.0,2020-2021,C-238,compulsory-elective
10021,2.0,2020-2021,C-188,compulsory-elective
10021,2.0,2020-2021,C-179,compulsory-elective
10021,2.0,2020-2021,C-79,compulsory-elective
10021,2.0,2021-2022,C-156,compulsory
10021,2.0,2021-2022,C-103,compulsory
10021,2.0,2021-2022,C-257,compulsory-elective
10021,2.0,2021-2022,C-203,compulsory-elective
10021,2.0,2021-2022,C-44,compulsory-elective
10021,2.0,2021-2022,C-285,elective
10021,2.0,2021-2022,C-276,elective
10021,2.0,2021-2022,C-187,elective
10021,2.0,2021-2022,C-163,elective
10021,2.0,2022-2023,C-156,compulsory
10021,2.0,2022-2023,C-136,compulsory
10021,2.0,2022-2023,C-244,compulsory-elective
10021,2.0,2022-2023,C-172,compulsory-elective
10021,2.0,2022-2023,C-165,compulsory-elective
10021,2.0,2022-2023,C-67,compulsory-elective
10021,2.0,2022-2023,C-249,elective
10021,2.0,2022-2023,C-190,elective
10021,2.0,2022-2023,C-75,elective
10021,2.0,2022-2023,C-63,elective
10021,2.0,2022-2023,C-50,elective
10021,2.0,2022-2023,C-7,elective
10021,2.0,2023-2024,C-193,compulsory
10021,2.0,2023-2024,C-170,compulsory
10021,2.0,2023-2024,C-232,compulsory-elective
10021,2.0,2023-2024,C-145,compulsory-elective
10021,2.0,2023-2024,C-74,compulsory-elective
10021,2.0,2023-2024,C-16,compulsory-elective
10021,2.0,2023-2024,C-244,elective
10021,2.0,2023-2024,C-105,elective
10021,2.0,2023-2024,C-94,elective
10021,2.0,2023-2024,C-87,elective
10021,2.0,2023-2024,C-4,elective
10031,1.0,2013-2014,C-117,compulsory
10031,1.0,2013-2014,C-163,compulsory-elective
10031,1.0,2013-2014,C-128,compulsory-elective
10031,1.0,2013-2014,C-251,elective
10031,1.0,2013-2014,C-242,elective
10031,1.0,2013-2014,C-182,elective
10031,1.0,2013-2014,C-29,elective
10031,1.0,2013-2014,C-17,elective
10031,1.0,2014-2015,C-226,compulsory
10031,1.0,2014-2015,C-219,compulsory
10031,1.0,2014-2015,C-295,compulsory-elective
10031,1.0,2014-2015,C-52,compulsory-elective
10031,1.0,2014-2015,C-7,compulsory-elective
10031,1.0,2014-2015,C-256,elective
10031,1.0,2014-2015,C-167,elective
10031,1.0,2014-2015,C-65,elective
10031,1.0,2014-2015,C-49,elective
10031,1.0,2015-2016,C-268,compulsory
10031,1.0,2015-2016,C-259,compulsory-elective
10031,1.0,2015-2016,C-53,compulsory-elective
10031,1.0,2015-2016,C-35,compulsory-elective
10031,1.0,2015-2016,C-284,elective
10031,1.0,2015-2016,C-271,elective
10031,1.0,2015-2016,C-206,elective
10031,1.0,2015-2016,C-170,elective
10031,1.0,2016-2017,C-121,compulsory
10031,1.0,2016-2017,C-250,compulsory-elective
10031,1.0,2016-2017,C-236,compulsory-elective
10031,1.0,2016-2017,C-219,compulsory-elective
10031,1.0,2016-2017,C-200,compulsory-elective
10031,1.0,2016-2017,C-153,compulsory-elective
10031,1.0,2016-2017,C-135,compulsory-elective
10031,1.0,2016-2017,C-126,compulsory-elective
10031,1.0,2016-2017,C-58,compulsory-elective
10031,1.0,2017-2018,C-272,compulsory
10031,1.0,2017-2018,C-10,compulsory
10031,1.0,2017-2018,C-264,compulsory-elective
10031,1.0,2017-2018,C-118,compulsory-elective
10031,1.0,2017-2018,C-106,compulsory-elective
10031,1.0,2017-2018,C-72,compulsory-elective
10031,1.0,2017-2018,C-267,compulsory-elective
10031,1.0,2017-2018,C-139,compulsory-elective
10031,1.0,2017-2018,C-138,compulsory-elective
10031,1.0,2017-2018,C-29,compulsory-elective
10031,1.0,2018-2019,C-150,compulsory
10031,1.0,2018-2019,C-292,compulsory-elective
10031,1.0,2018-2019,C-191,compulsory-elective
10031,1.0,2018-2019,C-51,compulsory-elective
10031,1.0,2018-2019,C-264,elective
10031,1.0,2018-2019,C-237,elective
10031,1.0,2018-2019,C-164,elective
10031,1.0,2018-2019,C-112,elective
10031,1.0,2018-2019,C-105,elective
10031,1.0,2018-2019,C-22,elective
10031,1.0,2019-2020,C-296,compulsory
10031,1.0,2019-2020,C-194,compulsory
10031,1.0,2019-2020,C-247,compulsory-elective
10031,1.0,2019-2020,C-248,compulsory-elective
10031,1.0,2019-2020,C-122,compulsory-elective
10031,1.0,2019-2020,C-105,compulsory-elective
10031,1.0,2019-2020,C-293,elective
10031,1.0,2019-2020,C-272,elective
10031,1.0,2019-2020,C-259,elective
10031,1.0,2019-2020,C-116,elective
10031,1.0,2019-2020,C-61,elective
10031,1.0,2019-2020,C-8,elective
10031,1.0,2020-2021,C-119,compulsory
10031,1.0,2020-2021,C-110,compulsory-elective
10031,1.0,2020-2021,C-11,compulsory-elective
10031,1.0,2020-2021,C-229,elective
10031,1.0,2020-2021,C-198,elective
10031,1.0,2020-2021,C-163,elective
10031,1.0,2020-2021,C-73,elective
10031,1.0,2021-2022,C-299,compulsory
10031,1.0,2021-2022,C-292,compulsory
10031,1.0,2021-2022,C-209,compulsory-elective
10031,1.0,2021-2022,C-168,compulsory-elective
10031,1.0,2021-2022,C-107,compulsory-elective
10031,1.0,2021-2022,C-80,compulsory-elective
10031,1.0,2021-2022,C-293,elective
10031,1.0,2021-2022,C-284,elective
10031,1.0,2021-2022,C-204,elective
10031,1.0,2021-2022,C-104,elective
10031,1.0,2021-2022,C-25,elective
10031,1.0,2021-2022,C-24,elective
10031,1.0,2022-2023,C-139,compulsory
10031,1.0,2022-2023,C-212,compulsory-elective
10031,1.0,2022-2023,C-190,compulsory-elective
10031,1.0,2022-2023,C-163,compulsory-elective
10031,1.0,2022-2023,C-130,compulsory-elective
10031,1.0,2022-2023,C-259,compulsory-elective
10031,1.0,2022-2023,C-176,compulsory-elective
10031,1.0,2022-2023,C-149,compulsory-elective
10031,1.0,2022-2023,C-41,compulsory-elective
10031,1.0,2023-2024,C-265,compulsory
10031,1.0,2023-2024,C-256,compulsory-elective
10031,1.0,2023-2024,C-110,compulsory-elective
10031,1.0,2023-2024,C-3,compulsory-elective
10031,1.0,2023-2024,C-184,elective
10031,1.0,2023-2024,C-163,elective
10031,1.0,2023-2024,C-53,elective
10031,1.0,2023-2024,C-20,elective
10031,2.0,2013-2014,C-37,compulsory
10031,2.0,2013-2014,C-288,compulsory-elective
10031,2.0,2013-2014,C-204,compulsory-elective
10031,2.0,2013-2014,C-149,compulsory-elective
10031,2.0,2013-2014,C-259,elective
10031,2.0,2013-2014,C-251,elective
10031,2.0,2013-2014,C-111,elective
10031,2.0,2013-2014,C-80,elective
10031,2.0,2013-2014,C-71,elective
10031,2.0,2014-2015,C-15,compulsory
10031,2.0,2014-2015,C-283,compulsory-elective
10031,2.0,2014-2015,C-142,compulsory-elective
10031,2.0,2014-2015,C-132,compulsory-elective
10031,2.0,2014-2015,C-245,elective
10031,2.0,2014-2015,C-216,elective
10031,2.0,2014-2015,C-173,elective
